StudentID,StartDate,EndDate,RecordedDate,Duration,Progress,Finished,Status,LocationLatitude,LocationLongitude,PolicyArea,Q_ModeratorSupport,Q_StudentPrep,Q_Participation,Q_ConsultantContribution,Q_DiscussionBalance,Q_CommunityInvolvement,Q_RoomSize,Q_Recommend,Learning_Breakout,Learning_Breakout_Other,Learning_Symposium,Learning_Symposium_Other,ActionStations_Chosen,ActionStations_Wanted,Connection_Before,Connection_After,AcademicConfidence_Before,AcademicConfidence_After,ChangeConfidence_Before,ChangeConfidence_After,Quality_Flag,Missing_Count,Q_ModeratorSupport_Num,Q_StudentPrep_Num,Q_Participation_Num,Q_ConsultantContribution_Num,Q_DiscussionBalance_Num,Q_CommunityInvolvement_Num,Q_RoomSize_Num,Q_Recommend_Num,Connection_Before_Num,Connection_After_Num,AcademicConfidence_Before_Num,AcademicConfidence_After_Num,ChangeConfidence_Before_Num,ChangeConfidence_After_Num
11942633,11/3/2023 13:49,11/3/2023 13:53,11/3/2023 13:53,220,100,TRUE,IP Address,39.7362,-121.8378,Immigration Policy,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,,,I am capable of creating change in my community.,,"Lobby government officials,Petition,Write a letter to a government offical",Elect supportive public officials,Agree,Disagree,Agree,Agree,Agree,Agree,Good,0,4,5,5,2,2,5,2,2,4,2,4,4,4,4
12043760,11/3/2023 13:55,11/3/2023 14:04,11/3/2023 14:04,516,100,TRUE,IP Address,39.508,-121.4571,Criminal Justice Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials",,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Good,0,5,4,5,5,5,5,5,5,4,4,4,5,4,5
11819822,11/3/2023 14:18,11/3/2023 14:20,11/3/2023 14:20,136,100,TRUE,IP Address,39.7362,-121.8378,Climate Change Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.",,"Lobby government officials,Social media for digital advocacy,Petition",,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,5,5,5,5,5,4,5,4,4,4,4,4,4
11867116,11/3/2023 14:24,11/3/2023 14:27,11/3/2023 14:27,185,100,TRUE,IP Address,37.1835,-121.7714,Homelessness Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,5,4,5,5,5,5,5,5,5,5,5,5,5,5
10934496,11/3/2023 14:25,11/3/2023 14:38,11/3/2023 14:38,778,100,TRUE,IP Address,39.8068,-121.867,Reproductive Health Policy,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",I feel that i learned more about my policy area during my breakout session,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,Elect supportive public officials","Lobby government officials,Organize a public demonstration",Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Good,0,5,4,4,5,4,4,4,5,4,5,4,5,4,4
12101220,11/3/2023 14:19,11/3/2023 14:43,11/3/2023 14:43,1448,100,TRUE,IP Address,39.7362,-121.8378,Firearm Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,I can improve my policy topic solution now that I have more information.,I mostly learned about problems with current policy and why we haven't been able to put more effectively policy into place.,I know at least one way to create change in my community.,I didn't like this section as much because there were too many people for each table.,"Social media for digital advocacy,Elect supportive public officials,Write a letter to a government offical","Write a letter to the editor,Petition,Organize a public demonstration",Disagree,Strongly Agree,Disagree,Agree,Disagree,Agree,Good,0,5,4,5,5,4,5,2,5,2,5,2,4,2,4
11880142,11/3/2023 14:59,11/3/2023 15:01,11/3/2023 15:01,102,100,TRUE,IP Address,39.7362,-121.8378,Climate Change Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,Elect supportive public officials",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Rushed,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11445006,11/3/2023 15:05,11/3/2023 15:08,11/3/2023 15:08,169,100,TRUE,IP Address,39.7272,-121.8129,Climate Change Policy,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,I have ideas that are worth sharing.,,I am capable of creating change in my community.,,"Lobby government officials,Elect supportive public officials,Write a letter to a government offical",Organize a public demonstration,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,4,4,5,5,4,4,4,4,4,4,4,4,4
11689497,11/3/2023 15:34,11/3/2023 15:38,11/3/2023 15:38,251,100,TRUE,IP Address,39.7362,-121.8378,Drug Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",I learned to to look at my policy topic in different perspective.,I know at least one way to create change in my community.,I learned about variety of ways to approach an official to highlight my policy topic or issue.,"Lobby government officials,Social media for digital advocacy,Organize a public demonstration,Write a letter to a government offical,2","Write a letter to the editor,Elect supportive public officials",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,5,5,5,5,5,5,5,4,4,4,4,4,4
11391342,11/3/2023 15:25,11/3/2023 15:42,11/3/2023 15:42,1041,100,TRUE,IP Address,39.7272,-121.8129,Healthcare Policy,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.",,"Lobby government officials,Petition,2",Organize a public demonstration,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Good,0,4,5,5,5,4,4,4,4,2,4,4,4,4,5
12007191,11/3/2023 15:53,11/3/2023 15:58,11/3/2023 15:58,270,100,TRUE,IP Address,38.2478,-122.6192,Drug Policy,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,I can talk about my research with expertise.,,I am capable of creating change in my community.,,"Petition,Organize a public demonstration,2",Social media for digital advocacy,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,5,5,4,4,4,4,4,4,4,4,4,4
11076716,11/3/2023 16:48,11/3/2023 16:53,11/3/2023 16:53,283,100,TRUE,IP Address,37.5234,-120.8517,Firearm Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,I know at least one way to create change in my community.,,"Lobby government officials,Elect supportive public officials,2","Social media for digital advocacy,Organize a public demonstration",Agree,Disagree,Agree,Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,2,4,2,4,4,4,4
11939279,11/3/2023 17:05,11/3/2023 17:07,11/3/2023 17:07,98,100,TRUE,IP Address,39.7362,-121.8378,Healthcare Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,I am capable of creating change in my community.,,"Social media for digital advocacy,Elect supportive public officials,2",Petition,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Rushed,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12044696,11/3/2023 17:05,11/3/2023 17:07,11/3/2023 17:07,116,100,TRUE,IP Address,34.0544,-118.244,Cost of Living Policy,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.",,I know at least one way to create change in my community.,,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials","Lobby government officials,Petition,Organize a public demonstration",Agree,Agree,Agree,Agree,Agree,Agree,Rushed,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4
11567791,11/3/2023 18:47,11/3/2023 18:50,11/3/2023 18:50,217,100,TRUE,IP Address,39.7272,-121.8129,Cost of Living Policy,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,Organize a public demonstration",,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Good,0,4,5,5,5,5,5,5,5,4,4,5,5,4,4
11992839,11/3/2023 19:52,11/3/2023 19:54,11/3/2023 19:54,142,100,TRUE,IP Address,39.7362,-121.8378,Firearm Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Write a letter to a government offical",Social media for digital advocacy,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,,Good,2,5,5,5,5,5,5,5,5,5,,5,5,4,
11400728,11/3/2023 20:03,11/3/2023 20:06,11/3/2023 20:06,142,100,TRUE,IP Address,39.7362,-121.8378,Firearm Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,I am capable of creating change in my community.,,"Lobby government officials,Elect supportive public officials,2",Petition,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11712338,11/3/2023 21:25,11/3/2023 21:28,11/3/2023 21:28,207,100,TRUE,IP Address,39.8068,-121.867,"Food, Agriculture, and Animal Policy",Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration",,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4
11673988,11/3/2023 22:49,11/3/2023 22:51,11/3/2023 22:51,143,100,TRUE,IP Address,39.8068,-121.867,Reproductive Health Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,I can improve my policy topic solution now that I have more information.,,I am capable of creating change in my community.,,"Lobby government officials,Petition,2",Social media for digital advocacy,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Good,0,5,5,5,5,5,5,5,5,4,4,5,4,5,5
10783826,11/3/2023 0:50,11/4/2023 0:05,11/4/2023 0:05,83731,100,TRUE,IP Address,39.7272,-121.8129,Cost of Living Policy,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,I want to learn more about my policy topic.,,I know at least one way to create change in my community.,,"Petition,Elect supportive public officials,2","Social media for digital advocacy,Organize a public demonstration",Disagree,Disagree,Agree,Agree,Disagree,Disagree,Good,0,5,2,5,5,4,4,5,4,2,2,4,4,2,2
12029707,11/4/2023 0:08,11/4/2023 0:09,11/4/2023 0:09,84,100,TRUE,IP Address,39.7362,-121.8378,Healthcare Policy,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,I can improve my policy topic solution now that I have more information.,,I am capable of creating change in my community.,,"Elect supportive public officials,Write a letter to a government offical,2",Social media for digital advocacy,Agree,Strongly Agree,,Agree,Strongly Agree,Agree,Rushed,1,5,4,4,5,5,4,5,2,4,5,,4,5,4
11513295,11/4/2023 0:15,11/4/2023 0:20,11/4/2023 0:20,264,100,TRUE,IP Address,39.1252,-121.6589,"Food, Agriculture, and Animal Policy",Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Organize a public demonstration,2",Social media for digital advocacy,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,4,5,5,5,5,4,2,4,4,4,4,4,4
