ResponseID,Semester,Year,Term,StudentID,PolicyArea,Question_Column,Question_Short,Response_Text,Response_Length,Word_Count,Original_Row_Index,Question_Category,Response_Text_Clean,Dataset,Date_Extracted,Sentence_Count,Avg_Word_Length
Fall_2022_305,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,Because it's part of the class,30,6,305,Motivation,because its part of the class,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.0
Fall_2022_311,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,It was required to pass the class.,34,7,311,Motivation,it was required to pass the class,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.86
Fall_2022_312,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,I don't understand the question,31,5,312,Motivation,i dont understand the question,THM_All_Semesters,2026-02-11 15:44:00.160575,1,6.2
Fall_2022_313,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,I took it to get a greater understanding of how I can impact my community,73,15,313,Motivation,i took it to get a greater understanding of how i can impact my community,THM_All_Semesters,2026-02-11 15:44:00.160575,1,4.87
Fall_2022_316,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,It was one of the requirements for my major that seemed interesting and engaging,80,14,316,Motivation,it was one of the requirements for my major that seemed interesting and engaging,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.71
Fall_2022_317,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,I took a Town Hall section of POLS 155 to be introduced (in person) to passionate people and how I can be introduced to said people.,132,26,317,Motivation,i took a town hall section of pols 155 to be introduced in person to passionate people and how i can be introduced to said people,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.08
Fall_2022_319,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,I didn’t know there was a difference,36,7,319,Motivation,i didnt know there was a difference,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.14
Fall_2022_320,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,It was the only one to fit in my schedule.,42,10,320,Motivation,it was the only one to fit in my schedule,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.2
Fall_2022_321,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,It's required to pass the class.,32,6,321,Motivation,its required to pass the class,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.33
Fall_2022_322,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,Because I believe it is a good way to get a more in depth look in todays modern day politics.,93,20,322,Motivation,because i believe it is a good way to get a more in depth look in todays modern day politics,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.65
Fall_2022_325,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,"I have no idea, it was just the first class I saw.",50,12,325,Motivation,i have no idea it was just the first class i saw,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.17
Fall_2022_366,Fall_2022,2022,Fall,,,Why did you take a Town Hall Section of POLS 155?,Why did you take a Town Hall Section of POLS 155?,"I was really interested in growing my mentality regarding the government and the different ways we can figure out the process of decision making that goes on around us. We tend to look at the decision making as a simple one point answer but we never have gotten in depth with both perspectives in decision making and its points, this class helped in making those right decisions. Choices that I never focused on unless it's surrounding my personal self rather than what can affect everyone, everything is caused by a number of issues that fall one at a time and I tend to forget that.",584,105,366,Motivation,i was really interested in growing my mentality regarding the government and the different ways we can figure out the process of decision making that goes on around us we tend to look at the decision making as a simple one point answer but we never have gotten in depth with both perspectives in decision making and its points this class helped in making those right decisions choices that i never focused on unless its surrounding my personal self rather than what can affect everyone everything is caused by a number of issues that fall one at a time and i tend to forget that,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.56
Spring_2023_1,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It symbolized a night towards the end of the semester that was the collmanation of all the research I had done. It also gave me an opportunity to talk with my peers about how our solutions could actually be implemented into legislation.,236,42,1,Personal_Meaning,it symbolized a night towards the end of the semester that was the collmanation of all the research i had done it also gave me an opportunity to talk with my peers about how our solutions could actually be implemented into legislation,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.62
Spring_2023_2,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,The Town Hall Meeting allowed me to realize all the problems that our world faces and how so many people care about these topics.,129,24,2,Personal_Meaning,the town hall meeting allowed me to realize all the problems that our world faces and how so many people care about these topics,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.38
Spring_2023_3,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was really amazing how many people talked about similar policy issues and their ideas,88,15,3,Personal_Meaning,it was really amazing how many people talked about similar policy issues and their ideas,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.87
Spring_2023_4,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,"Sharing ideas and information, collaborating with others to discuss policy topics we were passionate about.",107,15,4,Personal_Meaning,sharing ideas and information collaborating with others to discuss policy topics we were passionate about,THM_All_Semesters,2026-02-11 15:44:00.160575,2,7.13
Spring_2023_6,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was a place where I was able to ask my sderious questions to consultants and professionals who would give me a detailed answer,129,24,6,Personal_Meaning,it was a place where i was able to ask my sderious questions to consultants and professionals who would give me a detailed answer,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.38
Spring_2023_7,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was a nice way to receive different perspectives on my policy topic.,71,13,7,Personal_Meaning,it was a nice way to receive different perspectives on my policy topic,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.46
Spring_2023_8,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,The Town Hall Meeting allowed me to become better educated on a topic that is very important to me as a woman living in the United States. It also gave me the opportunity to meet with others who also find this topic important and we were all able to share our own stories as to why it is important to us.,304,61,8,Personal_Meaning,the town hall meeting allowed me to become better educated on a topic that is very important to me as a woman living in the united states it also gave me the opportunity to meet with others who also find this topic important and we were all able to share our own stories as to why it is important to us,THM_All_Semesters,2026-02-11 15:44:00.160575,3,4.98
Spring_2023_9,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,"Getting to understand other peoples opinions and ideas when it comes to making solutions towards healthcare whether it’s insurance plans, funds, and eligibility.",161,23,9,Personal_Meaning,getting to understand other peoples opinions and ideas when it comes to making solutions towards healthcare whether its insurance plans funds and eligibility,THM_All_Semesters,2026-02-11 15:44:00.160575,2,7.0
Spring_2023_10,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,THM is a really good way to share ideas and develop a further understanding of one's policy topic.,98,18,10,Personal_Meaning,thm is a really good way to share ideas and develop a further understanding of ones policy topic,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.44
Spring_2023_11,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,I got to share ideas with other people who were interested in the same topic as myself. I loved getting to discuss and hear new ideas from people who did similar research.,171,32,11,Personal_Meaning,i got to share ideas with other people who were interested in the same topic as myself i loved getting to discuss and hear new ideas from people who did similar research,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.34
Spring_2023_12,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,The town hall meeting helped me to reflect on people who may view my policy differently.,88,16,12,Personal_Meaning,the town hall meeting helped me to reflect on people who may view my policy differently,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.5
Spring_2023_15,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It showed how much as a community we’ve grown to empower women,62,12,15,Personal_Meaning,it showed how much as a community weve grown to empower women,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.17
Spring_2023_17,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,It was a way to be open minded and view all aspects of our personal policy,74,16,17,Personal_Meaning,it was a way to be open minded and view all aspects of our personal policy,THM_All_Semesters,2026-02-11 15:44:00.160575,1,4.62
Spring_2023_18,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,Expressing my opinions and knowledge,36,5,18,Personal_Meaning,expressing my opinions and knowledge,THM_All_Semesters,2026-02-11 15:44:00.160575,1,7.2
Spring_2023_19,Spring_2023,2023,Spring,,,What did the Town Hall Meeting mean to you?,What did the Town Hall Meeting mean to you?,I learned so much and got good connections for my future job plan,65,13,19,Personal_Meaning,i learned so much and got good connections for my future job plan,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.0
